Location,Sample,CaO,Na2O,MgO,Ce2O3,MnO,FeO,SrO,P2O5,SiO2,F,Cl,SO3,O=F,O=Cl,Total (anhydrous),Ca apfu,Na apfu,Mg apfu,Ce apfu,Mn apfu,Fe apfu,Sr apfu,Sum,P apfu,Si apfu,S apfu,Sum,F apfu,Cl apfu,est OH apfu,T
duoxiasongduo,col,54.117,0.055,0.018,,0.206,0.153,,41.651,0.634,1.877,0.199,0.296,0.79,0.045,98.37,9.945,0.018,0.005,0,0.03,0.022,0,10.019,6.048,0.109,0.038,6.157,1.018,0.058,0.924,981.7560081
Jiru,col,56.034,0.254,0.064,,0.1,0.046,,40.732,0.556,2.032,0.291,0.532,0.856,0.066,99.72,10.237,0.084,0.016,0,0.014,0.007,0,10.358,5.88,0.095,0.068,5.975,1.096,0.084,0.82,912.8626523
Jiru,col,55.451,0.298,0.027,,0.062,0.114,,40.727,0.568,1.866,0.424,0.871,0.786,0.096,99.53,10.129,0.099,0.007,0,0.009,0.016,0,10.26,5.879,0.097,0.111,5.976,1.006,0.123,0.871,912.8626523
Jiru,col,55.839,0.177,0.033,,0.083,0.11,,40.674,0.462,2.934,0.244,0.389,1.235,0.055,99.65,10.17,0.058,0.008,0,0.012,0.016,0,10.265,5.854,0.079,0.05,5.932,1.577,0.07,0.352,912.8626523
Jiru,col,54.96,0.057,0.016,,0.225,0.093,,40.848,0.815,2.54,0.525,0.207,1.069,0.118,99.1,10.056,0.019,0.004,0,0.033,0.013,0,10.125,5.906,0.139,0.027,6.045,1.372,0.152,0.476,912.8626523
Jiru,col,55.171,0.025,0.036,,0.223,0.046,,40.475,0.68,2.598,0.558,0.2,1.094,0.126,98.79,10.146,0.008,0.009,0,0.032,0.007,0,10.203,5.882,0.117,0.026,5.999,1.41,0.162,0.427,912.8626523
Jiru,col,55.024,0.017,0.019,,0.102,0.087,,40.358,0.864,2.704,0.404,0.152,1.139,0.091,98.5,10.133,0.006,0.005,0,0.015,0.013,0,10.171,5.873,0.149,0.02,6.021,1.47,0.118,0.413,912.8626523
Jiru,col,55.91,0.172,0.068,,0.127,0.08,,40.059,0.285,2.638,0.132,0.635,1.111,0.03,98.97,10.286,0.057,0.017,0,0.018,0.011,0,10.391,5.824,0.049,0.082,5.873,1.432,0.038,0.529,912.8626523
Jiru,col,54.972,0.157,0.02,,0.109,0.007,,40.905,0.275,2.753,0.281,0.622,1.159,0.063,98.88,10.055,0.052,0.005,0,0.016,0.001,0,10.129,5.912,0.047,0.08,5.959,1.486,0.081,0.432,912.8626523
Jiru,col,55.834,0.074,0.046,,0.037,0.123,,40.993,0.205,2.696,0.235,0.143,1.135,0.053,99.2,10.229,0.025,0.012,0,0.005,0.018,0,10.288,5.934,0.035,0.018,5.969,1.458,0.068,0.474,912.8626523
Jiru,col,55.179,0.144,0.053,,0.063,0.162,,40.295,0.346,3.077,0.259,0.499,1.296,0.058,98.72,10.132,0.048,0.014,0,0.009,0.023,0,10.225,5.846,0.059,0.064,5.906,1.668,0.075,0.257,912.8626523
Jiru,col,54.801,0.19,0.045,,0.107,0.089,,40.864,0.362,2.924,0.241,0.406,1.231,0.054,98.74,10.037,0.063,0.011,0,0.015,0.013,0,10.14,5.914,0.062,0.052,5.976,1.581,0.07,0.349,912.8626523
Jiru,col,56.386,0.048,0.017,,0.112,0.117,,41.215,0.235,2.304,0.212,0.14,0.97,0.048,99.77,10.299,0.016,0.004,0,0.016,0.017,0,10.352,5.948,0.04,0.018,5.988,1.242,0.061,0.697,912.8626523
Jiru,col,54.769,0.278,0.047,,0.108,0.131,,40.298,0.435,3.126,0.247,0.796,1.316,0.056,98.86,10.016,0.092,0.012,0,0.016,0.019,0,10.154,5.823,0.074,0.102,5.898,1.687,0.071,0.241,912.8626523
Jiru,col,55,0.219,0.03,,0.092,0.057,,40.482,0.983,3.042,0.23,0.614,1.281,0.052,99.42,9.991,0.072,0.008,0,0.013,0.008,0,10.092,5.811,0.167,0.078,5.978,1.631,0.066,0.303,912.8626523
Jiru,col,55.369,0.264,0.016,,0.093,0.141,,40.505,1.08,2.21,0.397,0.827,0.931,0.09,99.88,10.056,0.087,0.004,0,0.013,0.02,0,10.18,5.813,0.183,0.105,5.996,1.185,0.114,0.701,912.8626523
Jiru,col,55.847,0.182,0.045,,0.042,0.112,,40.695,0.369,2.531,0.308,0.587,1.066,0.07,99.58,10.19,0.06,0.011,0,0.006,0.016,0,10.284,5.868,0.063,0.075,5.931,1.363,0.089,0.548,912.8626523
Jiru,col,55.863,0.186,0.02,,0.192,0.144,,40.644,0.459,2.249,0.302,0.523,0.947,0.068,99.57,10.219,0.062,0.005,0,0.028,0.021,0,10.334,5.875,0.078,0.067,5.954,1.214,0.087,0.698,912.8626523
Jiru,col,55.011,0.143,0.017,,0.086,0.112,,40.667,0.617,3.095,0.244,0.358,1.303,0.055,98.99,10.05,0.047,0.004,0,0.012,0.016,0,10.13,5.871,0.105,0.046,5.976,1.669,0.071,0.261,912.8626523
Jiru,col,55.806,0.219,0.011,,0.142,0.114,,40.789,0.378,3.06,0.066,0.568,1.288,0.015,99.85,10.128,0.072,0.003,0,0.02,0.016,0,10.239,5.849,0.064,0.072,5.913,1.639,0.019,0.342,912.8626523
Jiru,col,54.884,0.282,0.009,,0.134,0,,40.338,1.336,3.005,0.226,0.772,1.265,0.051,99.67,9.932,0.092,0.002,0,0.019,0,0,10.046,5.768,0.226,0.098,5.994,1.605,0.065,0.33,912.8626523
Jiru,col,55.856,0.131,0.017,,0.158,0.065,,40.1,0.372,3.214,0.093,0.403,1.353,0.021,99.03,10.245,0.043,0.004,0,0.023,0.009,0,10.325,5.812,0.064,0.052,5.876,1.74,0.027,0.233,912.8626523
Jiru,col,53.777,0.165,0.002,,0.122,0.007,,40.445,1.632,1.948,0.435,0.492,0.82,0.098,98.11,9.9,0.055,0.001,0,0.018,0.001,0,9.974,5.884,0.28,0.063,6.164,1.059,0.127,0.815,912.8626523
Jiru,col,56.302,0.119,0,,0.13,0.076,,40.509,0.445,2.329,0.396,0.374,0.981,0.089,99.61,10.311,0.039,0,0,0.019,0.011,0,10.381,5.862,0.076,0.048,5.939,1.259,0.115,0.626,912.8626523
Jiru,col,55.508,0.231,0.036,,0.046,0.03,,40.853,0.337,1.907,0.508,0.658,0.803,0.115,99.2,10.181,0.077,0.009,0,0.007,0.004,0,10.278,5.921,0.058,0.085,5.978,1.032,0.147,0.82,912.8626523
Jiru,col,55.899,0.141,0.029,,0.115,0.103,,40.697,0.204,2.797,0.211,0.4,1.178,0.048,99.37,10.224,0.047,0.007,0,0.017,0.015,0,10.31,5.882,0.035,0.051,5.917,1.51,0.061,0.429,912.8626523
Jiru,col,55.298,0.305,0.019,,0.088,0.141,,40.642,0.48,2.199,0.493,0.888,0.926,0.111,99.52,10.092,0.101,0.005,0,0.013,0.02,0,10.23,5.861,0.082,0.114,5.943,1.185,0.142,0.673,912.8626523
Jiru,col,56.149,0.077,0.014,,0.057,0.18,,41.512,0.333,1.945,0.411,0.241,0.819,0.093,100.01,10.227,0.025,0.004,0,0.008,0.026,0,10.289,5.974,0.057,0.031,6.031,1.046,0.118,0.836,912.8626523
Jiru,col,55.071,0.152,0.019,,0.124,0.08,,40.523,0.231,3.246,0.06,0.379,1.367,0.014,98.5,10.118,0.051,0.005,0,0.018,0.011,0,10.203,5.883,0.04,0.049,5.923,1.76,0.017,0.222,912.8626523
Jiru,col,55.883,0.123,0.013,,0.103,0.098,,40.712,0.342,2.428,0.298,0.412,1.022,0.067,99.32,10.238,0.041,0.003,0,0.015,0.014,0,10.311,5.894,0.058,0.053,5.952,1.313,0.086,0.601,912.8626523
Jiru,col,55.823,0.156,0.024,,0,0.038,,40.824,0.46,2.73,0.412,0.654,1.149,0.093,99.88,10.131,0.051,0.006,0,0,0.005,0,10.194,5.855,0.078,0.083,5.932,1.462,0.118,0.419,912.8626523
Jiru,col,55.821,0.154,0.02,,0.136,0.061,,41.002,0.282,2.146,0.542,0.391,0.904,0.122,99.53,10.215,0.051,0.005,0,0.02,0.009,0,10.299,5.929,0.048,0.05,5.977,1.159,0.157,0.684,912.8626523
Jiru,col,55.807,0.101,0.02,,0.175,0.07,,40.534,0.232,3.221,0.182,0.326,1.356,0.041,99.27,10.203,0.033,0.005,0,0.025,0.01,0,10.277,5.856,0.04,0.042,5.896,1.738,0.053,0.209,912.8626523
Jiru,col,55.828,0.194,0.009,,0.192,0.012,,40.957,0.194,2.94,0.201,0.474,1.238,0.045,99.72,10.155,0.064,0.002,0,0.028,0.002,0,10.25,5.887,0.033,0.06,5.92,1.578,0.058,0.364,912.8626523
Jiru,col,55.82,0.234,0.003,,0.174,0.204,,40.072,0.443,3.229,0.101,0.462,1.36,0.023,99.36,10.211,0.077,0.001,0,0.025,0.029,0,10.343,5.792,0.076,0.059,5.868,1.743,0.029,0.227,912.8626523
Jiru,col,55.729,0.183,0.028,,0.094,0.204,,40.728,0.309,2.594,0.33,0.594,1.092,0.074,99.63,10.165,0.06,0.007,0,0.014,0.029,0,10.275,5.87,0.053,0.076,5.923,1.397,0.095,0.508,912.8626523
Jiru,col,55.178,0.269,0.039,,0.096,0.106,,40.672,0.367,2.395,0.434,0.924,1.008,0.098,99.37,10.069,0.089,0.01,0,0.014,0.015,0,10.196,5.864,0.063,0.118,5.927,1.29,0.125,0.585,912.8626523
Jiru,col,56.124,0.155,0.038,,0.067,0.11,,40.372,0.4,2.295,0.155,0.422,0.966,0.035,99.14,10.323,0.052,0.01,0,0.01,0.016,0,10.41,5.868,0.069,0.054,5.937,1.246,0.045,0.709,912.8626523
Jiru,col,54.22,0.047,0.051,,0.017,0.058,,42.382,0.175,2.531,0.311,0.153,1.066,0.07,98.81,9.876,0.015,0.013,0,0.002,0.008,0,9.915,6.1,0.03,0.02,6.13,1.361,0.09,0.55,912.8626523
Jiru,col,55.971,0.244,0.014,,0.153,0.05,,40.449,0.272,2.343,0.26,0.722,0.987,0.059,99.43,10.251,0.081,0.004,0,0.022,0.007,0,10.364,5.854,0.046,0.093,5.9,1.267,0.075,0.658,912.8626523
Jiru,col,55.541,0.322,0.029,,0.113,0.128,,40.304,0.24,2.383,0.335,0.799,1.003,0.076,99.12,10.199,0.107,0.007,0,0.016,0.018,0,10.348,5.848,0.041,0.103,5.889,1.292,0.097,0.611,912.8626523
Jiru,col,56.203,0.177,0.035,,0.043,0.111,,40.394,0.311,2.423,0.255,0.632,1.02,0.058,99.51,10.29,0.059,0.009,0,0.006,0.016,0,10.379,5.844,0.053,0.081,5.897,1.309,0.074,0.617,912.8626523
Jiru,col,55.765,0.157,0.055,,0.057,0.093,,41.187,0.17,2.861,0.219,0.301,1.205,0.049,99.61,10.153,0.052,0.014,0,0.008,0.013,0,10.24,5.925,0.029,0.038,5.954,1.537,0.063,0.4,912.8626523
Jiru,col,52.918,0.248,0.004,,0.133,0.139,,41.912,0.618,2.209,0.41,0.829,0.93,0.093,98.4,9.646,0.082,0.001,0,0.019,0.02,0,9.768,6.037,0.105,0.106,6.142,1.188,0.118,0.693,912.8626523
Jiru,col,54.875,0.23,0.03,,0.116,0.026,,41.146,0.273,2.623,0.297,0.746,1.104,0.067,99.19,9.998,0.076,0.008,0,0.017,0.004,0,10.102,5.924,0.046,0.095,5.97,1.411,0.086,0.504,912.8626523
Jiru,col,53.987,0.204,0.025,,0.058,0.135,,41.622,0.292,3.321,0.126,0.511,1.398,0.028,98.85,9.802,0.067,0.006,0,0.008,0.019,0,9.903,5.972,0.049,0.065,6.021,1.78,0.036,0.184,912.8626523
Jiru,col,54.255,0.234,0.059,,0.162,0.496,,39.855,0.234,3.198,0.141,0.516,1.347,0.032,97.77,10.065,0.079,0.015,0,0.024,0.072,0,10.255,5.843,0.041,0.067,5.883,1.751,0.041,0.208,912.8626523
Jiru,col,55.855,0.116,0.034,,0.033,0.176,,40.805,0.049,2.925,0.144,0.112,1.232,0.032,98.98,10.26,0.039,0.009,0,0.005,0.025,0,10.338,5.923,0.008,0.014,5.931,1.586,0.042,0.372,912.8626523
Jiru,col,54.841,0.165,0.04,,0.137,0.24,,40.198,0.113,3.16,0.124,0.191,1.331,0.028,97.85,10.176,0.055,0.01,0,0.02,0.035,0,10.296,5.894,0.02,0.025,5.913,1.731,0.036,0.233,912.8626523
Jiru,col,54.33,0.283,0.033,,0.066,0.575,,39.443,0.319,3.23,0.22,0.384,1.36,0.05,97.47,10.134,0.096,0.009,0,0.01,0.084,0,10.331,5.813,0.056,0.05,5.869,1.778,0.065,0.157,912.8626523
Jiru,col,54.146,0.284,0.035,,0.058,0.674,,39.671,0.265,3.056,0.093,0.568,1.287,0.021,97.54,10.08,0.096,0.009,0,0.009,0.098,0,10.291,5.836,0.046,0.074,5.882,1.679,0.027,0.293,912.8626523
Jiru,col,55.629,0.173,0.104,,0.544,0.56,,39.743,0.097,3.151,0.191,0.191,1.327,0.043,99.01,10.28,0.058,0.027,0,0.079,0.081,0,10.525,5.804,0.017,0.025,5.82,1.719,0.056,0.225,912.8626523
Machangqing,col,54.82,,,,0.041,0.036,,42.2,,2.634,0.023,0.177,1.109,0.005,98.82,10.001,0,0,0,0.006,0.005,0,10.012,6.083,0,0.023,6.083,1.418,0.007,0.575,920.1523541
Machangqing,col,55.535,,,,0.068,0.013,,41.728,,2.854,0.017,0.136,1.202,0.004,99.15,10.13,0,0,0,0.01,0.002,0,10.141,6.014,0,0.017,6.014,1.537,0.005,0.459,920.1523541
Machangqing,col,55.143,,,,0.047,0.005,,41.994,,2.511,0.072,0.15,1.057,0.016,98.85,10.081,0,0,0,0.007,0.001,0,10.088,6.066,0,0.019,6.066,1.355,0.021,0.624,920.1523541
Machangqing,col,55.779,,,,0.002,0.011,,42.004,,2.818,0.019,0.122,1.187,0.004,99.56,10.128,0,0,0,0,0.002,0,10.129,6.026,0,0.016,6.026,1.51,0.005,0.484,920.1523541
Machangqing,col,55.057,,,,0.057,0.053,,41.617,,2.621,0.026,0.145,1.104,0.006,98.47,10.113,0,0,0,0.008,0.008,0,10.129,6.04,0,0.019,6.04,1.421,0.008,0.571,920.1523541
Machangqing,col,55.35,,,,0.056,0.08,,41.998,,2.591,0.038,0.095,1.091,0.009,99.11,10.101,0,0,0,0.008,0.011,0,10.12,6.056,0,0.012,6.056,1.396,0.011,0.593,920.1523541
Machangqing,col,55.238,,,,0.062,0.105,,41.671,,2.596,0.106,0.124,1.093,0.024,98.79,10.124,0,0,0,0.009,0.015,0,10.148,6.035,0,0.016,6.035,1.404,0.031,0.565,920.1523541
Machangqing,col,55.139,,,,0.051,0.067,,41.779,,2.721,0.019,0.161,1.146,0.004,98.79,10.086,0,0,0,0.007,0.01,0,10.103,6.039,0,0.021,6.039,1.469,0.005,0.525,920.1523541
Machangqing,col,55.79,,,,0.021,0.061,,41.822,,2.947,0.031,0.153,1.241,0.007,99.58,10.132,0,0,0,0.003,0.009,0,10.143,6.002,0,0.019,6.002,1.58,0.009,0.411,920.1523541
Machangqing,col,55.22,,,,0.049,0.033,,41.403,,2.462,0.081,0.182,1.037,0.018,98.38,10.171,0,0,0,0.007,0.005,0,10.183,6.026,0,0.023,6.026,1.339,0.024,0.638,920.1523541
Machangqing,col,55.736,,,,0.032,0.041,,41.673,,2.764,0.037,0.242,1.164,0.008,99.35,10.153,0,0,0,0.005,0.006,0,10.163,5.998,0,0.031,5.998,1.486,0.011,0.503,920.1523541
Machangqing,col,55.344,,,,0.022,0.004,,42.27,,2.894,0.047,0.155,1.219,0.011,99.51,10.027,0,0,0,0.003,0.001,0,10.031,6.052,0,0.02,6.052,1.548,0.013,0.439,920.1523541
Machangqing,col,55.316,,,,0.01,0.06,,41.792,,2.545,0.044,0.183,1.072,0.01,98.87,10.121,0,0,0,0.001,0.009,0,10.131,6.042,0,0.023,6.042,1.374,0.013,0.613,920.1523541
Machangqing,col,55.556,,,,0.063,0,,41.074,,2.631,0.029,0.158,1.108,0.007,98.4,10.245,0,0,0,0.009,0,0,10.255,5.986,0,0.02,5.986,1.432,0.008,0.559,920.1523541
Machangqing,col,54.926,,,,0.026,0.052,,41.988,,2.611,0.069,0.117,1.099,0.016,98.67,10.051,0,0,0,0.004,0.007,0,10.062,6.071,0,0.015,6.071,1.41,0.02,0.57,920.1523541
Machangqing,col,56.427,,,,0.061,0.004,,42.118,,2.732,0.061,0.133,1.15,0.014,100.37,10.185,0,0,0,0.009,0.001,0,10.195,6.007,0,0.017,6.007,1.456,0.017,0.527,920.1523541
Machangqing,col,55.26,,,,0.108,0,,41.817,,2.4,0.038,0.177,1.011,0.009,98.78,10.125,0,0,0,0.016,0,0,10.141,6.055,0,0.023,6.055,1.298,0.011,0.691,920.1523541
Machangqing,col,55.455,,,,0.103,0.04,,41.613,,2.507,0.056,0.119,1.056,0.013,98.82,10.17,0,0,0,0.015,0.006,0,10.191,6.031,0,0.015,6.031,1.357,0.016,0.627,920.1523541
Machangqing,col,55.026,,,,0.046,0.057,,42.029,,2.536,0.043,0.163,1.068,0.01,98.82,10.057,0,0,0,0.007,0.008,0,10.072,6.07,0,0.021,6.07,1.368,0.012,0.619,920.1523541
Machangqing,col,55.155,,,,0.077,0.068,,41.93,,2.302,0.066,0.176,0.969,0.015,98.79,10.104,0,0,0,0.011,0.01,0,10.125,6.07,0,0.023,6.07,1.245,0.019,0.736,920.1523541
Machangqing,col,55.707,,,,0.097,0.065,,42.027,,2.33,0.078,0.13,0.981,0.018,99.44,10.155,0,0,0,0.014,0.009,0,10.178,6.054,0,0.017,6.054,1.254,0.022,0.724,920.1523541
Machangqing,col,54.953,,,,0.096,0.097,,41.161,,2.646,0.094,0.786,1.114,0.021,98.7,10.058,0,0,0,0.014,0.014,0,10.086,5.953,0,0.101,5.953,1.429,0.027,0.543,920.1523541
Machangqing,col,55.358,,,,0.11,0.003,,42.417,,2.366,0.055,0.148,0.996,0.012,99.45,10.059,0,0,0,0.016,0,0,10.075,6.09,0,0.019,6.09,1.269,0.016,0.715,920.1523541
Machangqing,col,55.211,,,,0.079,0.042,,41.648,,2.367,0.074,0.131,0.997,0.017,98.54,10.151,0,0,0,0.011,0.006,0,10.169,6.051,0,0.017,6.051,1.285,0.022,0.694,920.1523541
Machangqing,col,54.769,,,,0.121,0.085,,41.902,,2.358,0.101,0.604,0.993,0.023,98.92,9.99,0,0,0,0.017,0.012,0,10.02,6.04,0,0.077,6.04,1.27,0.029,0.701,920.1523541
Machangqing,col,55.385,,,,0.101,0.055,,42.428,,2.647,0.068,0.149,1.115,0.015,99.7,10.028,0,0,0,0.014,0.008,0,10.05,6.07,0,0.019,6.07,1.415,0.019,0.566,920.1523541
Machangqing,col,55.304,,,,0.061,0.086,,41.934,,2.38,0.08,0.136,1.002,0.018,98.96,10.117,0,0,0,0.009,0.012,0,10.139,6.062,0,0.017,6.062,1.285,0.023,0.692,920.1523541
Machangqing,col,55.249,,,,0.127,0.085,,42.107,,2.455,0.085,0.182,1.034,0.019,99.24,10.068,0,0,0,0.018,0.012,0,10.099,6.064,0,0.023,6.064,1.321,0.025,0.655,920.1523541
Machangqing,col,55.184,,,,0.098,0.049,,42.127,,2.471,0.191,0.132,1.04,0.043,99.17,10.062,0,0,0,0.014,0.007,0,10.083,6.07,0,0.017,6.07,1.33,0.055,0.615,920.1523541
Machangqing,col,55.591,,,,0.079,0.045,,41.828,,2.421,0.09,0.12,1.019,0.02,99.13,10.163,0,0,0,0.011,0.006,0,10.181,6.043,0,0.015,6.043,1.306,0.026,0.668,920.1523541
Machangqing,col,55.858,,,,0.064,0.068,,42.257,,2.495,0.065,0.163,1.051,0.015,99.9,10.12,0,0,0,0.009,0.01,0,10.138,6.049,0,0.021,6.049,1.334,0.019,0.647,920.1523541
Machangqing,col,55.545,,,,0.065,0.058,,41.214,,2.589,0.079,0.165,1.09,0.018,98.61,10.221,0,0,0,0.009,0.008,0,10.239,5.993,0,0.021,5.993,1.406,0.023,0.571,920.1523541
Machangqing,col,55.196,,,,0.062,0.022,,41.571,,2.619,0.061,0.528,1.103,0.014,98.94,10.077,0,0,0,0.009,0.003,0,10.089,5.997,0,0.068,5.997,1.411,0.018,0.571,920.1523541
Beiya,col,55.51,,0.04,,,,,41.01,0.34,2.09,0.011,0.56,0.88,0.002,98.68,10.201,0,0.01,0,0,0,0,10.211,5.955,0.058,0.072,6.013,1.134,0.003,0.863,914.9402945
Beiya,col,54.81,,0,,,,,40.05,0.42,2.67,0.007,1.03,1.124,0.002,97.86,10.12,0,0,0,0,0,0,10.12,5.843,0.072,0.133,5.915,1.455,0.002,0.543,914.9402945
Beiya,col,55.8,,0.01,,,,,39.55,0.32,3.21,0.007,0.47,1.352,0.002,98.01,10.343,0,0.003,0,0,0,0,10.345,5.793,0.055,0.061,5.848,1.756,0.002,0.242,914.9402945
Beiya,col,58.918,,,,0.022,0.012,,39.894,,2.347,0.008,0.904,0.988,0.002,101.11,10.703,0,0,0,0.003,0.002,0,10.708,5.727,0,0.115,5.727,1.258,0.002,0.739,914.9402945
Beiya,col,57.87,,,,0.009,0.042,,40.95,,2.517,0.023,0.774,1.06,0.005,101.12,10.437,0,0,0,0.001,0.006,0,10.444,5.836,0,0.098,5.836,1.34,0.007,0.654,914.9402945
Beiya,col,56.286,,,,0.025,0.047,,41.289,,2.055,0.014,0.321,0.865,0.003,99.17,10.333,0,0,0,0.004,0.007,0,10.343,5.99,0,0.041,5.99,1.114,0.004,0.882,914.9402945
Beiya,col,57.211,,,,0.036,0.131,,40.051,,3.165,0.031,0.825,1.333,0.007,100.11,10.41,0,0,0,0.005,0.019,0,10.434,5.759,0,0.105,5.759,1.7,0.009,0.291,914.9402945
Beiya,col,57.045,,,,0.104,0.247,,41.873,,3.114,0.033,0.648,1.311,0.007,101.75,10.157,0,0,0,0.015,0.034,0,10.206,5.891,0,0.081,5.891,1.637,0.009,0.354,914.9402945
Beiya,col,56.218,,,,0.064,0.391,,40.85,,2.613,0.018,0.236,1.1,0.004,99.29,10.32,0,0,0,0.009,0.056,0,10.385,5.925,0,0.03,5.925,1.416,0.005,0.579,914.9402945
Beiya,col,58.35,,,,0.025,0.253,,40.378,,2.497,0.012,0.264,1.051,0.003,100.72,10.64,0,0,0,0.004,0.036,0,10.68,5.818,0,0.034,5.818,1.344,0.003,0.653,914.9402945
Beiya,col,55.516,,,,0.028,0.162,,39.932,,3.151,0.026,0.201,1.327,0.006,97.68,10.336,0,0,0,0.004,0.024,0,10.364,5.875,0,0.026,5.875,1.732,0.008,0.261,914.9402945
Beiya,col,59.293,,,,0.069,0.343,,40.688,,2.744,0.055,0.219,1.155,0.012,102.24,10.665,0,0,0,0.01,0.048,0,10.723,5.783,0,0.028,5.783,1.457,0.016,0.528,914.9402945
Beiya,col,58.659,,,,0.061,0.218,,41.204,,2.697,0.038,0.25,1.136,0.009,101.98,10.532,0,0,0,0.009,0.031,0,10.571,5.846,0,0.031,5.846,1.429,0.011,0.56,914.9402945
Beiya,col,57.21,,,,0.033,0.306,,40.821,,2.793,0.022,0.171,1.176,0.005,100.18,10.43,0,0,0,0.005,0.044,0,10.478,5.881,0,0.022,5.881,1.503,0.006,0.491,914.9402945
Beiya,col,56.272,,,,0.016,0.065,,41.316,,3.217,0.014,0.375,1.355,0.003,99.92,10.196,0,0,0,0.002,0.009,0,10.207,5.915,0,0.048,5.915,1.72,0.004,0.276,914.9402945
Beiya,col,58.52,,,,0.011,0.154,,41.619,,2.647,0.01,0.255,1.115,0.002,102.1,10.47,0,0,0,0.002,0.022,0,10.493,5.884,0,0.032,5.884,1.398,0.003,0.599,914.9402945
Beiya,col,55.513,,,,0.032,0.19,,40.264,,2.005,0.024,0.298,0.844,0.005,97.48,10.396,0,0,0,0.005,0.028,0,10.429,5.958,0,0.039,5.958,1.108,0.007,0.885,914.9402945
Beiya,col,56.745,,,,0.107,0.602,,41.208,,2.364,0.009,0.441,0.995,0.002,100.48,10.308,0,0,0,0.015,0.085,0,10.409,5.915,0,0.056,5.915,1.268,0.003,0.73,914.9402945
Beiya,col,57.199,,,,0,0.087,,41.019,,2.131,0.027,0.242,0.897,0.006,99.8,10.475,0,0,0,0,0.012,0,10.487,5.936,0,0.031,5.936,1.152,0.008,0.84,914.9402945
Beiya,col,56.942,,,,0.06,0.13,,40.399,,2.385,0.023,0.35,1.004,0.005,99.28,10.487,0,0,0,0.009,0.019,0,10.515,5.879,0,0.045,5.879,1.296,0.007,0.697,914.9402945
Beiya,col,55.967,,,,0.036,0.274,,40.336,,2.371,0.031,0.338,0.998,0.007,98.35,10.385,0,0,0,0.005,0.04,0,10.429,5.914,0,0.044,5.914,1.298,0.009,0.692,914.9402945
Beiya,col,55.046,,,,0.062,0.313,,41.29,,3.069,0.026,0.029,1.292,0.006,98.54,10.113,0,0,0,0.009,0.045,0,10.167,5.994,0,0.004,5.994,1.664,0.008,0.328,914.9402945
Beiya,col,57.012,,,,0.077,0.307,,41.685,,1.601,0.009,0.018,0.674,0.002,100.03,10.434,0,0,0,0.011,0.044,0,10.489,6.028,0,0.002,6.028,0.865,0.003,1.133,914.9402945
Beiya,col,55.671,,,,0.027,0.504,,39.277,,2.801,0.033,1.222,1.179,0.007,98.35,10.309,0,0,0,0.004,0.073,0,10.386,5.747,0,0.159,5.747,1.531,0.01,0.459,914.9402945
Beiya,col,58.149,,,,0.034,0.218,,39.95,,2.397,0.01,0.507,1.009,0.002,100.25,10.656,0,0,0,0.005,0.031,0,10.692,5.785,0,0.065,5.785,1.297,0.003,0.701,914.9402945
Sungun,col,54.763,0.011,0.022,,0.057,0.066,,41.08,0.107,3.104,0.452,0.058,1.307,0.102,98.31,10.076,0.004,0.006,0,0.008,0.009,0,10.103,5.972,0.018,0.007,5.991,1.686,0.132,0.183,903.4349785
Sungun,col,55.069,0.003,0.028,,0.068,0.072,,40.559,0.09,2.915,0.454,0.094,1.227,0.102,98.02,10.2,0.001,0.007,0,0.01,0.01,0,10.229,5.936,0.016,0.012,5.952,1.594,0.133,0.273,903.4349785
Sungun,col,54.143,0.05,0.032,,0.097,0.057,,41.928,0.186,2.933,0.457,0.191,1.235,0.103,98.74,9.87,0.016,0.008,0,0.014,0.008,0,9.917,6.04,0.032,0.024,6.072,1.578,0.132,0.29,903.4349785
Sungun,col,54.216,0.007,0.022,,0.157,0.161,,41.444,0.212,3.094,0.433,0.059,1.303,0.098,98.4,9.941,0.002,0.006,0,0.023,0.023,0,9.994,6.005,0.036,0.008,6.041,1.674,0.126,0.2,903.4349785
Sungun,col,54.124,0.039,0.04,,0.021,0.072,,41.201,0.166,2.728,0.487,0.131,1.149,0.11,97.75,10.003,0.013,0.01,0,0.003,0.01,0,10.04,6.017,0.029,0.017,6.046,1.488,0.142,0.369,903.4349785
Sungun,col,54.077,0.109,0.027,,0.093,0.087,,40.428,0.198,2.578,0.505,0.333,1.085,0.114,97.24,10.079,0.037,0.007,0,0.014,0.013,0,10.15,5.954,0.034,0.043,5.989,1.418,0.149,0.433,903.4349785
Sungun,col,55.532,0,0.023,,0.064,0.105,,41.138,0.162,2.607,0.364,0.067,1.098,0.082,98.88,10.201,0,0.006,0,0.009,0.015,0,10.231,5.971,0.028,0.009,5.999,1.413,0.106,0.481,903.4349785
Sungun,col,55.378,0.073,0.032,,0.036,0.099,,40.867,0.196,2.619,0.354,0.074,1.103,0.08,98.55,10.212,0.024,0.008,0,0.005,0.014,0,10.264,5.955,0.034,0.01,5.989,1.425,0.103,0.471,903.4349785
Sungun,col,53,0.15,,,0.12,0.13,,40.03,0.58,2.24,0.67,0.28,0.943,0.151,96.11,9.991,0.051,0,0,0.018,0.019,0,10.08,5.963,0.102,0.037,6.065,1.246,0.2,0.554,903.4349785
