,Unit,Type,Ti49_ppm
5695,Yerington,arc,2.78
5696,Yerington,arc,2.78
5697,Yerington,arc,2.78
5698,Yerington,arc,2.79
5699,Yerington,arc,2.79
5700,Yerington,arc,2.79
5701,Yerington,arc,2.79
5702,Yerington,arc,2.8
5703,Yerington,arc,2.8
5704,Yerington,arc,2.8
5705,Yerington,arc,2.8
5706,Yerington,arc,2.8
5707,Yerington,arc,2.8
5708,Yerington,arc,2.8
5709,Yerington,arc,2.8
5710,Yerington,arc,2.8
5711,Yerington,arc,2.8
5712,Yerington,arc,2.8
5713,Yerington,arc,2.8
5714,Yerington,arc,2.8
5715,Yerington,arc,2.8
5716,Yerington,arc,2.8
5717,Yerington,arc,2.8
5718,Yerington,arc,2.8
5719,Yerington,arc,2.8
5720,Yerington,arc,2.8
5721,Yerington,arc,2.8
5722,Yerington,arc,2.81
5723,Yerington,arc,2.81
5724,Yerington,arc,2.81
5725,Yerington,arc,2.81
5726,Yerington,arc,2.81
5727,Yerington,arc,2.81
5728,Yerington,arc,2.81
5729,Yerington,arc,2.82
5730,Yerington,arc,2.82
5731,Yerington,arc,2.82
5732,Yerington,arc,2.82
5733,Yerington,arc,2.82
5734,Yerington,arc,2.82
5735,Yerington,arc,2.82
5736,Yerington,arc,2.82
5737,Yerington,arc,2.83
5738,Yerington,arc,2.83
5739,Yerington,arc,2.83
5740,Yerington,arc,2.83
5741,Yerington,arc,2.84
5742,Yerington,arc,2.84
5743,Yerington,arc,2.84
5744,Yerington,arc,2.84
5745,Yerington,arc,2.84
5746,Yerington,arc,2.84
5747,Yerington,arc,2.84
5748,Yerington,arc,2.84
5749,Yerington,arc,2.85
5750,Yerington,arc,2.85
5751,Yerington,arc,2.85
5752,Yerington,arc,2.85
5753,Yerington,arc,2.85
5754,Yerington,arc,2.85
5755,Yerington,arc,2.85
5756,Yerington,arc,2.85
5757,Yerington,arc,2.85
5758,Yerington,arc,2.86
5759,Yerington,arc,2.86
5760,Yerington,arc,2.86
5761,Yerington,arc,2.86
5762,Yerington,arc,2.86
5763,Yerington,arc,2.86
5764,Yerington,arc,2.86
5765,Yerington,arc,2.86
5766,Yerington,arc,2.86
5767,Yerington,arc,2.86
5768,Yerington,arc,2.86
5769,Yerington,arc,2.86
5770,Yerington,arc,2.86
5771,Yerington,arc,2.86
5772,Yerington,arc,2.87
5773,Yerington,arc,2.87
5774,Yerington,arc,2.87
5775,Yerington,arc,2.87
5776,Yerington,arc,2.88
5777,Yerington,arc,2.88
5778,Yerington,arc,2.88
5779,Yerington,arc,2.88
5780,Yerington,arc,2.88
5781,Yerington,arc,2.89
5782,Yerington,arc,2.89
5783,Yerington,arc,2.89
5784,Yerington,arc,2.89
5785,Yerington,arc,2.89
5786,Yerington,arc,2.89
5787,Yerington,arc,2.9
5788,Yerington,arc,2.9
5789,Yerington,arc,2.9
5790,Yerington,arc,2.9
5791,Yerington,arc,2.9
5792,Yerington,arc,2.9
5793,Yerington,arc,2.9
5794,Yerington,arc,2.9
5795,Yerington,arc,2.9
5796,Yerington,arc,2.9
5797,Yerington,arc,2.9
5798,Yerington,arc,2.9
5799,Yerington,arc,2.9
5800,Yerington,arc,2.9
5801,Yerington,arc,2.9
5802,Yerington,arc,2.9
5803,Yerington,arc,2.9
5804,Yerington,arc,2.91
5805,Yerington,arc,2.91
5806,Yerington,arc,2.91
5807,Yerington,arc,2.91
5808,Yerington,arc,2.91
5809,Yerington,arc,2.91
5810,Yerington,arc,2.91
5811,Yerington,arc,2.91
5812,Yerington,arc,2.91
5813,Yerington,arc,2.92
5814,Yerington,arc,2.92
5815,Yerington,arc,2.92
5816,Yerington,arc,2.92
5817,Yerington,arc,2.92
5818,Yerington,arc,2.92
5819,Yerington,arc,2.92
5820,Yerington,arc,2.92
5821,Yerington,arc,2.93
5822,Yerington,arc,2.93
5823,Yerington,arc,2.93
5824,Yerington,arc,2.93
5825,Yerington,arc,2.93
5826,Yerington,arc,2.93
5827,Yerington,arc,2.93
5828,Yerington,arc,2.93
5829,Yerington,arc,2.93
5830,Yerington,arc,2.93
5831,Yerington,arc,2.93
5832,Yerington,arc,2.93
5833,Yerington,arc,2.93
5834,Yerington,arc,2.93
5835,Yerington,arc,2.93
5836,Yerington,arc,2.94
5837,Yerington,arc,2.94
5838,Yerington,arc,2.94
5839,Yerington,arc,2.94
5840,Yerington,arc,2.94
5841,Yerington,arc,2.94
5842,Yerington,arc,2.94
5843,Yerington,arc,2.94
5844,Yerington,arc,2.94
5845,Yerington,arc,2.94
5846,Yerington,arc,2.95
5847,Yerington,arc,2.95
5848,Yerington,arc,2.95
5849,Yerington,arc,2.95
5850,Yerington,arc,2.95
5851,Yerington,arc,2.95
5852,Yerington,arc,2.95
5853,Yerington,arc,2.95
5854,Yerington,arc,2.95
5855,Yerington,arc,2.96
5856,Yerington,arc,2.96
5857,Yerington,arc,2.96
5858,Yerington,arc,2.96
5859,Yerington,arc,2.96
5860,Yerington,arc,2.96
5861,Yerington,arc,2.96
5862,Yerington,arc,2.96
5863,Yerington,arc,2.96
5864,Yerington,arc,2.96
5865,Yerington,arc,2.96
5866,Yerington,arc,2.97
5867,Yerington,arc,2.97
5868,Yerington,arc,2.97
5869,Yerington,arc,2.97
5870,Yerington,arc,2.97
5871,Yerington,arc,2.98
5872,Yerington,arc,2.98
5873,Yerington,arc,2.98
5874,Yerington,arc,2.98
5875,Yerington,arc,2.98
5876,Yerington,arc,2.99
5877,Yerington,arc,2.99
5878,Yerington,arc,2.99
5879,Yerington,arc,2.99
5880,Yerington,arc,2.99
5881,Yerington,arc,2.99
5882,Yerington,arc,2.99
5883,Yerington,arc,2.99
5884,Yerington,arc,3
5885,Yerington,arc,3
5886,Yerington,arc,3
5887,Yerington,arc,3
5888,Yerington,arc,3
5889,Yerington,arc,3
5890,Yerington,arc,3
5891,Yerington,arc,3
5892,Yerington,arc,3
5893,Yerington,arc,3
5894,Yerington,arc,3
5895,Yerington,arc,3
5896,Yerington,arc,3
5897,Yerington,arc,3
5898,Yerington,arc,3
5899,Yerington,arc,3
5900,Yerington,arc,3
5901,Yerington,arc,3
5902,Yerington,arc,3.01
5903,Yerington,arc,3.01
5904,Yerington,arc,3.01
5905,Yerington,arc,3.01
5906,Yerington,arc,3.01
5907,Yerington,arc,3.01
5908,Yerington,arc,3.02
5909,Yerington,arc,3.02
5910,Yerington,arc,3.02
5911,Yerington,arc,3.02
5912,Yerington,arc,3.02
5913,Yerington,arc,3.02
5914,Yerington,arc,3.02
5915,Yerington,arc,3.02
5916,Yerington,arc,3.03
5917,Yerington,arc,3.03
5918,Yerington,arc,3.03
5919,Yerington,arc,3.03
5920,Yerington,arc,3.03
5921,Yerington,arc,3.04
5922,Yerington,arc,3.04
5923,Yerington,arc,3.04
5924,Yerington,arc,3.04
5925,Yerington,arc,3.04
5926,Yerington,arc,3.04
5927,Yerington,arc,3.04
5928,Yerington,arc,3.04
5929,Yerington,arc,3.04
5930,Yerington,arc,3.04
5931,Yerington,arc,3.05
5932,Yerington,arc,3.05
5933,Yerington,arc,3.05
5934,Yerington,arc,3.05
5935,Yerington,arc,3.05
5936,Yerington,arc,3.05
5937,Yerington,arc,3.05
5938,Yerington,arc,3.05
5939,Yerington,arc,3.05
5940,Yerington,arc,3.05
5941,Yerington,arc,3.05
5942,Yerington,arc,3.06
5943,Yerington,arc,3.06
5944,Yerington,arc,3.06
5945,Yerington,arc,3.07
5946,Yerington,arc,3.07
5947,Yerington,arc,3.07
5948,Yerington,arc,3.07
5949,Yerington,arc,3.07
5950,Yerington,arc,3.08
5951,Yerington,arc,3.08
5952,Yerington,arc,3.08
5953,Yerington,arc,3.08
5954,Yerington,arc,3.09
5955,Yerington,arc,3.09
5956,Yerington,arc,3.09
5957,Yerington,arc,3.09
5958,Yerington,arc,3.09
5959,Yerington,arc,3.09
5960,Yerington,arc,3.1
5961,Yerington,arc,3.1
5962,Yerington,arc,3.1
5963,Yerington,arc,3.1
5964,Yerington,arc,3.1
5965,Yerington,arc,3.1
5966,Yerington,arc,3.1
5967,Yerington,arc,3.1
5968,Yerington,arc,3.1
5969,Yerington,arc,3.1
5970,Yerington,arc,3.1
5971,Yerington,arc,3.1
5972,Yerington,arc,3.1
5973,Yerington,arc,3.1
5974,Yerington,arc,3.1
5975,Yerington,arc,3.1
5976,Yerington,arc,3.1
5977,Yerington,arc,3.1
5978,Yerington,arc,3.1
5979,Yerington,arc,3.1
5980,Yerington,arc,3.11
5981,Yerington,arc,3.11
5982,Yerington,arc,3.11
5983,Yerington,arc,3.11
5984,Yerington,arc,3.11
5985,Yerington,arc,3.11
5986,Yerington,arc,3.11
5987,Yerington,arc,3.11
5988,Yerington,arc,3.11
5989,Yerington,arc,3.12
5990,Yerington,arc,3.12
5991,Yerington,arc,3.12
5992,Yerington,arc,3.12
5993,Yerington,arc,3.12
5994,Yerington,arc,3.13
5995,Yerington,arc,3.13
5996,Yerington,arc,3.13
5997,Yerington,arc,3.13
5998,Yerington,arc,3.13
5999,Yerington,arc,3.13
6000,Yerington,arc,3.13
6001,Yerington,arc,3.13
6002,Yerington,arc,3.14
6003,Yerington,arc,3.14
6004,Yerington,arc,3.14
6005,Yerington,arc,3.14
6006,Yerington,arc,3.14
6007,Yerington,arc,3.14
6008,Yerington,arc,3.14
6009,Yerington,arc,3.14
6010,Yerington,arc,3.14
6011,Yerington,arc,3.14
6012,Yerington,arc,3.14
6013,Yerington,arc,3.14
6014,Yerington,arc,3.14
6015,Yerington,arc,3.15
6016,Yerington,arc,3.15
6017,Yerington,arc,3.15
6018,Yerington,arc,3.16
6019,Yerington,arc,3.16
6020,Yerington,arc,3.16
6021,Yerington,arc,3.16
6022,Yerington,arc,3.16
6023,Yerington,arc,3.16
6024,Yerington,arc,3.16
6025,Yerington,arc,3.16
6026,Yerington,arc,3.16
6027,Yerington,arc,3.17
6028,Yerington,arc,3.17
6029,Yerington,arc,3.17
6030,Yerington,arc,3.17
6031,Yerington,arc,3.17
6032,Yerington,arc,3.17
6033,Yerington,arc,3.17
6034,Yerington,arc,3.17
6035,Yerington,arc,3.18
6036,Yerington,arc,3.18
6037,Yerington,arc,3.18
6038,Yerington,arc,3.18
6039,Yerington,arc,3.18
6040,Yerington,arc,3.18
6041,Yerington,arc,3.19
6042,Yerington,arc,3.19
6043,Yerington,arc,3.19
6044,Yerington,arc,3.19
6045,Yerington,arc,3.19
6046,Yerington,arc,3.19
6047,Yerington,arc,3.19
6048,Yerington,arc,3.2
6049,Yerington,arc,3.2
6050,Yerington,arc,3.2
6051,Yerington,arc,3.2
6052,Yerington,arc,3.2
6053,Yerington,arc,3.2
6054,Yerington,arc,3.2
6055,Yerington,arc,3.2
6056,Yerington,arc,3.2
6057,Yerington,arc,3.2
6058,Yerington,arc,3.2
6059,Yerington,arc,3.2
6060,Yerington,arc,3.2
6061,Yerington,arc,3.2
6062,Yerington,arc,3.2
6063,Yerington,arc,3.2
6064,Yerington,arc,3.2
6065,Yerington,arc,3.2
6066,Yerington,arc,3.2
6067,Yerington,arc,3.2
6068,Yerington,arc,3.2
6069,Yerington,arc,3.2
6070,Yerington,arc,3.2
6071,Yerington,arc,3.21
6072,Yerington,arc,3.21
6073,Yerington,arc,3.22
6074,Yerington,arc,3.22
6075,Yerington,arc,3.22
6076,Yerington,arc,3.22
6077,Yerington,arc,3.22
6078,Yerington,arc,3.22
6079,Yerington,arc,3.22
6080,Yerington,arc,3.22
6081,Yerington,arc,3.22
6082,Yerington,arc,3.22
6083,Yerington,arc,3.22
6084,Yerington,arc,3.23
6085,Yerington,arc,3.23
6086,Yerington,arc,3.23
6087,Yerington,arc,3.23
6088,Yerington,arc,3.23
6089,Yerington,arc,3.23
6090,Yerington,arc,3.23
6091,Yerington,arc,3.23
6092,Yerington,arc,3.23
6093,Yerington,arc,3.23
6094,Yerington,arc,3.23
6095,Yerington,arc,3.23
6096,Yerington,arc,3.23
6097,Yerington,arc,3.24
6098,Yerington,arc,3.24
6099,Yerington,arc,3.24
6100,Yerington,arc,3.24
6101,Yerington,arc,3.24
6102,Yerington,arc,3.24
6103,Yerington,arc,3.24
6104,Yerington,arc,3.24
6105,Yerington,arc,3.25
6106,Yerington,arc,3.25
6107,Yerington,arc,3.25
6108,Yerington,arc,3.25
6109,Yerington,arc,3.25
6110,Yerington,arc,3.25
6111,Yerington,arc,3.25
6112,Yerington,arc,3.25
6113,Yerington,arc,3.25
6114,Yerington,arc,3.25
6115,Yerington,arc,3.25
6116,Yerington,arc,3.25
6117,Yerington,arc,3.25
6118,Yerington,arc,3.25
6119,Yerington,arc,3.26
6120,Yerington,arc,3.26
6121,Yerington,arc,3.26
6122,Yerington,arc,3.26
6123,Yerington,arc,3.26
6124,Yerington,arc,3.26
6125,Yerington,arc,3.26
6126,Yerington,arc,3.26
6127,Yerington,arc,3.27
6128,Yerington,arc,3.27
6129,Yerington,arc,3.27
6130,Yerington,arc,3.27
6131,Yerington,arc,3.27
6132,Yerington,arc,3.28
6133,Yerington,arc,3.28
6134,Yerington,arc,3.28
6135,Yerington,arc,3.28
6136,Yerington,arc,3.28
6137,Yerington,arc,3.28
6138,Yerington,arc,3.28
6139,Yerington,arc,3.28
6140,Yerington,arc,3.28
6141,Yerington,arc,3.29
6142,Yerington,arc,3.29
6143,Yerington,arc,3.29
6144,Yerington,arc,3.29
6145,Yerington,arc,3.29
6146,Yerington,arc,3.3
6147,Yerington,arc,3.3
6148,Yerington,arc,3.3
6149,Yerington,arc,3.3
6150,Yerington,arc,3.3
6151,Yerington,arc,3.3
6152,Yerington,arc,3.3
6153,Yerington,arc,3.3
6154,Yerington,arc,3.3
6155,Yerington,arc,3.3
6156,Yerington,arc,3.3
6157,Yerington,arc,3.3
6158,Yerington,arc,3.3
6159,Yerington,arc,3.3
6160,Yerington,arc,3.3
6161,Yerington,arc,3.3
6162,Yerington,arc,3.3
6163,Yerington,arc,3.3
6164,Yerington,arc,3.3
6165,Yerington,arc,3.3
6166,Yerington,arc,3.3
6167,Yerington,arc,3.3
6168,Yerington,arc,3.3
6169,Yerington,arc,3.3
6170,Yerington,arc,3.3
6171,Yerington,arc,3.3
6172,Yerington,arc,3.31
6173,Yerington,arc,3.31
6174,Yerington,arc,3.31
6175,Yerington,arc,3.31
6176,Yerington,arc,3.31
6177,Yerington,arc,3.31
6178,Yerington,arc,3.31
6179,Yerington,arc,3.31
6180,Yerington,arc,3.31
6181,Yerington,arc,3.31
6182,Yerington,arc,3.31
6183,Yerington,arc,3.31
6184,Yerington,arc,3.32
6185,Yerington,arc,3.32
6186,Yerington,arc,3.32
6187,Yerington,arc,3.32
6188,Yerington,arc,3.32
6189,Yerington,arc,3.33
6190,Yerington,arc,3.33
6191,Yerington,arc,3.33
6192,Yerington,arc,3.33
6193,Yerington,arc,3.33
6194,Yerington,arc,3.34
6195,Yerington,arc,3.34
6196,Yerington,arc,3.34
6197,Yerington,arc,3.34
6198,Yerington,arc,3.34
6199,Yerington,arc,3.34
6200,Yerington,arc,3.34
6201,Yerington,arc,3.35
6202,Yerington,arc,3.35
6203,Yerington,arc,3.35
6204,Yerington,arc,3.35
6205,Yerington,arc,3.35
6206,Yerington,arc,3.35
6207,Yerington,arc,3.35
6208,Yerington,arc,3.35
6209,Yerington,arc,3.36
6210,Yerington,arc,3.36
6211,Yerington,arc,3.36
6212,Yerington,arc,3.36
6213,Yerington,arc,3.36
6214,Yerington,arc,3.36
6215,Yerington,arc,3.36
6216,Yerington,arc,3.36
6217,Yerington,arc,3.36
6218,Yerington,arc,3.37
6219,Yerington,arc,3.37
6220,Yerington,arc,3.37
6221,Yerington,arc,3.37
6222,Yerington,arc,3.37
6223,Yerington,arc,3.37
6224,Yerington,arc,3.37
6225,Yerington,arc,3.37
6226,Yerington,arc,3.37
6227,Yerington,arc,3.38
6228,Yerington,arc,3.38
6229,Yerington,arc,3.38
6230,Yerington,arc,3.38
6231,Yerington,arc,3.38
6232,Yerington,arc,3.39
6233,Yerington,arc,3.39
6234,Yerington,arc,3.39
6235,Yerington,arc,3.39
6236,Yerington,arc,3.39
6237,Yerington,arc,3.39
6238,Yerington,arc,3.39
6239,Yerington,arc,3.39
6240,Yerington,arc,3.39
6241,Yerington,arc,3.39
6242,Yerington,arc,3.39
6243,Yerington,arc,3.4
6244,Yerington,arc,3.4
6245,Yerington,arc,3.4
6246,Yerington,arc,3.4
6247,Yerington,arc,3.4
6248,Yerington,arc,3.4
6249,Yerington,arc,3.4
6250,Yerington,arc,3.4
6251,Yerington,arc,3.4
6252,Yerington,arc,3.4
6253,Yerington,arc,3.4
6254,Yerington,arc,3.4
6255,Yerington,arc,3.4
6256,Yerington,arc,3.4
6257,Yerington,arc,3.4
6258,Yerington,arc,3.4
6259,Yerington,arc,3.4
6260,Yerington,arc,3.4
6261,Yerington,arc,3.4
6262,Yerington,arc,3.4
6263,Yerington,arc,3.4
6264,Yerington,arc,3.4
6265,Yerington,arc,3.4
6266,Yerington,arc,3.4
6267,Yerington,arc,3.4
6268,Yerington,arc,3.4
6269,Yerington,arc,3.41
6270,Yerington,arc,3.41
6271,Yerington,arc,3.41
6272,Yerington,arc,3.41
6273,Yerington,arc,3.42
6274,Yerington,arc,3.42
6275,Yerington,arc,3.42
6276,Yerington,arc,3.42
6277,Yerington,arc,3.42
6278,Yerington,arc,3.42
6279,Yerington,arc,3.42
6280,Yerington,arc,3.42
6281,Yerington,arc,3.42
6282,Yerington,arc,3.42
6283,Yerington,arc,3.42
6284,Yerington,arc,3.43
6285,Yerington,arc,3.43
6286,Yerington,arc,3.43
6287,Yerington,arc,3.43
6288,Yerington,arc,3.43
6289,Yerington,arc,3.43
6290,Yerington,arc,3.43
6291,Yerington,arc,3.43
6292,Yerington,arc,3.43
6293,Yerington,arc,3.43
6294,Yerington,arc,3.44
6295,Yerington,arc,3.44
6296,Yerington,arc,3.44
6297,Yerington,arc,3.44
6298,Yerington,arc,3.45
6299,Yerington,arc,3.45
6300,Yerington,arc,3.45
6301,Yerington,arc,3.45
6302,Yerington,arc,3.45
6303,Yerington,arc,3.45
6304,Yerington,arc,3.45
6305,Yerington,arc,3.45
6306,Yerington,arc,3.46
6307,Yerington,arc,3.46
6308,Yerington,arc,3.46
6309,Yerington,arc,3.46
6310,Yerington,arc,3.47
6311,Yerington,arc,3.47
6312,Yerington,arc,3.47
6313,Yerington,arc,3.48
6314,Yerington,arc,3.48
6315,Yerington,arc,3.48
6316,Yerington,arc,3.48
6317,Yerington,arc,3.48
6318,Yerington,arc,3.48
6319,Yerington,arc,3.48
6320,Yerington,arc,3.49
6321,Yerington,arc,3.49
6322,Yerington,arc,3.49
6323,Yerington,arc,3.49
6324,Yerington,arc,3.49
6325,Yerington,arc,3.49
6326,Yerington,arc,3.49
6327,Yerington,arc,3.49
6328,Yerington,arc,3.49
6329,Yerington,arc,3.49
6330,Yerington,arc,3.5
6331,Yerington,arc,3.5
6332,Yerington,arc,3.5
6333,Yerington,arc,3.5
6334,Yerington,arc,3.5
6335,Yerington,arc,3.5
6336,Yerington,arc,3.5
6337,Yerington,arc,3.5
6338,Yerington,arc,3.5
6339,Yerington,arc,3.5
6340,Yerington,arc,3.5
6341,Yerington,arc,3.5
6342,Yerington,arc,3.5
6343,Yerington,arc,3.5
6344,Yerington,arc,3.5
6345,Yerington,arc,3.5
6346,Yerington,arc,3.5
6347,Yerington,arc,3.5
6348,Yerington,arc,3.5
6349,Yerington,arc,3.5
6350,Yerington,arc,3.5
6351,Yerington,arc,3.5
6352,Yerington,arc,3.5
6353,Yerington,arc,3.5
6354,Yerington,arc,3.5
6355,Yerington,arc,3.5
6356,Yerington,arc,3.5
6357,Yerington,arc,3.5
6358,Yerington,arc,3.5
6359,Yerington,arc,3.5
6360,Yerington,arc,3.5
6361,Yerington,arc,3.5
6362,Yerington,arc,3.5
6363,Yerington,arc,3.51
6364,Yerington,arc,3.51
6365,Yerington,arc,3.51
6366,Yerington,arc,3.51
6367,Yerington,arc,3.51
6368,Yerington,arc,3.51
6369,Yerington,arc,3.51
6370,Yerington,arc,3.52
6371,Yerington,arc,3.52
6372,Yerington,arc,3.52
6373,Yerington,arc,3.52
6374,Yerington,arc,3.52
6375,Yerington,arc,3.52
6376,Yerington,arc,3.52
6377,Yerington,arc,3.52
6378,Yerington,arc,3.52
6379,Yerington,arc,3.53
6380,Yerington,arc,3.53
6381,Yerington,arc,3.53
6382,Yerington,arc,3.53
6383,Yerington,arc,3.53
6384,Yerington,arc,3.53
6385,Yerington,arc,3.53
6386,Yerington,arc,3.53
6387,Yerington,arc,3.54
6388,Yerington,arc,3.54
6389,Yerington,arc,3.54
6390,Yerington,arc,3.54
6391,Yerington,arc,3.54
6392,Yerington,arc,3.54
6393,Yerington,arc,3.54
6394,Yerington,arc,3.55
6395,Yerington,arc,3.55
6396,Yerington,arc,3.55
6397,Yerington,arc,3.55
6398,Yerington,arc,3.55
6399,Yerington,arc,3.55
6400,Yerington,arc,3.55
6401,Yerington,arc,3.56
6402,Yerington,arc,3.56
6403,Yerington,arc,3.56
6404,Yerington,arc,3.56
6405,Yerington,arc,3.56
6406,Yerington,arc,3.56
6407,Yerington,arc,3.56
6408,Yerington,arc,3.56
6409,Yerington,arc,3.57
6410,Yerington,arc,3.57
6411,Yerington,arc,3.57
6412,Yerington,arc,3.57
6413,Yerington,arc,3.58
6414,Yerington,arc,3.58
6415,Yerington,arc,3.58
6416,Yerington,arc,3.58
6417,Yerington,arc,3.58
6418,Yerington,arc,3.58
6419,Yerington,arc,3.58
6420,Yerington,arc,3.58
6421,Yerington,arc,3.58
6422,Yerington,arc,3.59
6423,Yerington,arc,3.59
6424,Yerington,arc,3.59
6425,Yerington,arc,3.59
6426,Yerington,arc,3.59
6427,Yerington,arc,3.59
6428,Yerington,arc,3.59
6429,Yerington,arc,3.59
6430,Yerington,arc,3.6
6431,Yerington,arc,3.6
6432,Yerington,arc,3.6
6433,Yerington,arc,3.6
6434,Yerington,arc,3.6
6435,Yerington,arc,3.6
6436,Yerington,arc,3.6
6437,Yerington,arc,3.6
6438,Yerington,arc,3.6
6439,Yerington,arc,3.6
6440,Yerington,arc,3.6
6441,Yerington,arc,3.6
6442,Yerington,arc,3.6
6443,Yerington,arc,3.6
6444,Yerington,arc,3.6
6445,Yerington,arc,3.6
6446,Yerington,arc,3.6
6447,Yerington,arc,3.6
6448,Yerington,arc,3.6
6449,Yerington,arc,3.6
6450,Yerington,arc,3.6
6451,Yerington,arc,3.6
6452,Yerington,arc,3.6
6453,Yerington,arc,3.6
6454,Yerington,arc,3.6
6455,Yerington,arc,3.6
6456,Yerington,arc,3.6
6457,Yerington,arc,3.6
6458,Yerington,arc,3.6
6459,Yerington,arc,3.6
6460,Yerington,arc,3.6
6461,Yerington,arc,3.61
6462,Yerington,arc,3.61
6463,Yerington,arc,3.61
6464,Yerington,arc,3.61
6465,Yerington,arc,3.61
6466,Yerington,arc,3.61
6467,Yerington,arc,3.61
6468,Yerington,arc,3.61
6469,Yerington,arc,3.62
6470,Yerington,arc,3.62
6471,Yerington,arc,3.62
6472,Yerington,arc,3.62
6473,Yerington,arc,3.62
6474,Yerington,arc,3.62
6475,Yerington,arc,3.62
6476,Yerington,arc,3.62
6477,Yerington,arc,3.63
6478,Yerington,arc,3.63
6479,Yerington,arc,3.63
6480,Yerington,arc,3.63
6481,Yerington,arc,3.63
6482,Yerington,arc,3.63
6483,Yerington,arc,3.63
6484,Yerington,arc,3.63
6485,Yerington,arc,3.64
6486,Yerington,arc,3.64
6487,Yerington,arc,3.64
6488,Yerington,arc,3.64
6489,Yerington,arc,3.64
6490,Yerington,arc,3.64
6491,Yerington,arc,3.64
6492,Yerington,arc,3.64
6493,Yerington,arc,3.64
6494,Yerington,arc,3.64
6495,Yerington,arc,3.64
6496,Yerington,arc,3.65
6497,Yerington,arc,3.65
6498,Yerington,arc,3.65
6499,Yerington,arc,3.65
6500,Yerington,arc,3.66
6501,Yerington,arc,3.66
6502,Yerington,arc,3.66
6503,Yerington,arc,3.66
6504,Yerington,arc,3.66
6505,Yerington,arc,3.66
6506,Yerington,arc,3.66
6507,Yerington,arc,3.66
6508,Yerington,arc,3.67
6509,Yerington,arc,3.67
6510,Yerington,arc,3.67
6511,Yerington,arc,3.67
6512,Yerington,arc,3.67
6513,Yerington,arc,3.67
6514,Yerington,arc,3.67
6515,Yerington,arc,3.68
6516,Yerington,arc,3.68
6517,Yerington,arc,3.68
6518,Yerington,arc,3.68
6519,Yerington,arc,3.68
6520,Yerington,arc,3.68
6521,Yerington,arc,3.69
6522,Yerington,arc,3.69
6523,Yerington,arc,3.69
6524,Yerington,arc,3.69
6525,Yerington,arc,3.69
6526,Yerington,arc,3.7
6527,Yerington,arc,3.7
6528,Yerington,arc,3.7
6529,Yerington,arc,3.7
6530,Yerington,arc,3.7
6531,Yerington,arc,3.7
6532,Yerington,arc,3.7
6533,Yerington,arc,3.7
6534,Yerington,arc,3.7
6535,Yerington,arc,3.7
6536,Yerington,arc,3.7
6537,Yerington,arc,3.7
6538,Yerington,arc,3.7
6539,Yerington,arc,3.7
6540,Yerington,arc,3.7
6541,Yerington,arc,3.7
6542,Yerington,arc,3.7
6543,Yerington,arc,3.7
6544,Yerington,arc,3.7
6545,Yerington,arc,3.7
6546,Yerington,arc,3.7
6547,Yerington,arc,3.7
6548,Yerington,arc,3.7
6549,Yerington,arc,3.7
6550,Yerington,arc,3.7
6551,Yerington,arc,3.7
6552,Yerington,arc,3.7
6553,Yerington,arc,3.7
6554,Yerington,arc,3.7
6555,Yerington,arc,3.7
6556,Yerington,arc,3.7
6557,Yerington,arc,3.71
6558,Yerington,arc,3.71
6559,Yerington,arc,3.71
6560,Yerington,arc,3.71
6561,Yerington,arc,3.71
6562,Yerington,arc,3.71
6563,Yerington,arc,3.71
6564,Yerington,arc,3.71
6565,Yerington,arc,3.72
6566,Yerington,arc,3.72
6567,Yerington,arc,3.72
6568,Yerington,arc,3.72
6569,Yerington,arc,3.72
6570,Yerington,arc,3.72
6571,Yerington,arc,3.73
6572,Yerington,arc,3.73
6573,Yerington,arc,3.73
6574,Yerington,arc,3.73
6575,Yerington,arc,3.73
6576,Yerington,arc,3.73
6577,Yerington,arc,3.73
6578,Yerington,arc,3.73
6579,Yerington,arc,3.73
6580,Yerington,arc,3.74
6581,Yerington,arc,3.74
6582,Yerington,arc,3.74
6583,Yerington,arc,3.74
6584,Yerington,arc,3.74
6585,Yerington,arc,3.74
6586,Yerington,arc,3.75
6587,Yerington,arc,3.75
6588,Yerington,arc,3.75
6589,Yerington,arc,3.76
6590,Yerington,arc,3.76
6591,Yerington,arc,3.76
6592,Yerington,arc,3.76
6593,Yerington,arc,3.76
6594,Yerington,arc,3.76
6595,Yerington,arc,3.76
6596,Yerington,arc,3.76
6597,Yerington,arc,3.76
6598,Yerington,arc,3.76
6599,Yerington,arc,3.76
6600,Yerington,arc,3.77
6601,Yerington,arc,3.77
6602,Yerington,arc,3.77
6603,Yerington,arc,3.77
6604,Yerington,arc,3.77
6605,Yerington,arc,3.77
6606,Yerington,arc,3.77
6607,Yerington,arc,3.77
6608,Yerington,arc,3.77
6609,Yerington,arc,3.77
6610,Yerington,arc,3.78
6611,Yerington,arc,3.78
6612,Yerington,arc,3.78
6613,Yerington,arc,3.78
6614,Yerington,arc,3.78
6615,Yerington,arc,3.79
6616,Yerington,arc,3.79
6617,Yerington,arc,3.79
6618,Yerington,arc,3.79
6619,Yerington,arc,3.79
6620,Yerington,arc,3.79
6621,Yerington,arc,3.79
6622,Yerington,arc,3.79
6623,Yerington,arc,3.8
6624,Yerington,arc,3.8
6625,Yerington,arc,3.8
6626,Yerington,arc,3.8
6627,Yerington,arc,3.8
6628,Yerington,arc,3.8
